incident_id,timestamp,location,species,severity,source,temperature,precipitation,wind_speed,visibility,speed_limit,timestamp_weather,temperature_weather,precipitation_weather,wind_speed_weather,visibility_weather,condition,road_segment_id,speed_limit_road,road_type,curvature,lane_count,surface_type,hour,month,is_night,is_weekend,high_precipitation,high_risk_target
INC02580,2023-02-05 06:00:00,Kouvola,Fox,low,camera_trap,-1.0,6.5,2.5,7060,80,,,,,,,,,,,,,6,2,0,1,1,0
INC02581,2025-07-30 10:00:00,Espoo,Moose,medium,gps_collar,16.9,0.8,0.7,11023,80,,,,,,,,,,,,,10,7,0,0,0,0
INC02582,2024-01-31 10:00:00,Oulu,Moose,medium,sensor,-8.7,0.2,5.7,5411,60,,,,,,,,,,,,,10,1,0,0,0,0
INC02583,2023-05-12 15:00:00,Lappeenranta,Badger,low,sensor,1.5,0.6,5.4,6706,80,,,,,,,,,,,,,15,5,0,0,0,0
INC02584,2025-03-03 08:00:00,Salo,Raccoon,high,camera_trap,9.2,1.8,2.7,10061,90,,,,,,,,,,,,,8,3,0,0,1,1
INC02585,2024-06-29 13:00:00,Oulu,Weasel,high,mobile_app,17.4,0.0,6.1,7293,60,,,,,,,,,,,,,13,6,0,1,0,1
INC02586,2024-11-12 08:00:00,Rovaniemi,Elk,medium,camera_trap,8.5,0.8,2.5,7163,90,,,,,,,,,,,,,8,11,0,0,0,0
INC02587,2025-12-28 13:00:00,Salo,Elk,low,gps_collar,-2.9,0.9,3.3,9150,120,,,,,,,,,,,,,13,12,0,1,0,0
INC02588,2023-09-21 08:00:00,Lappeenranta,Moose,low,gps_collar,8.8,0.9,0.9,10410,100,,,,,,,,,,,,,8,9,0,0,0,0
INC02589,2025-02-25 21:00:00,Rauma,Squirrel,high,dashboard,-10.8,1.8,3.5,9455,100,,,,,,,,,,,,,21,2,1,0,1,1
INC02590,2023-08-22 22:00:00,Espoo,Hare,low,sensor,13.9,0.1,6.8,4271,50,,,,,,,,,,,,,22,8,1,0,0,0
INC02591,2023-07-10 02:00:00,Tampere,Badger,medium,gps_collar,18.1,0.4,5.5,9862,80,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R001,80.0,highway,low,2.0,asphalt,2,7,1,0,0,0
INC02591,2023-07-10 02:00:00,Tampere,Badger,medium,gps_collar,18.1,0.4,5.5,9862,80,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R005,40.0,urban,low,1.0,asphalt,2,7,1,0,0,0
INC02591,2023-07-10 02:00:00,Tampere,Badger,medium,gps_collar,18.1,0.4,5.5,9862,80,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R001,80.0,highway,low,2.0,asphalt,2,7,1,0,0,0
INC02591,2023-07-10 02:00:00,Tampere,Badger,medium,gps_collar,18.1,0.4,5.5,9862,80,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R005,40.0,urban,low,1.0,asphalt,2,7,1,0,0,0
INC02592,2022-12-31 19:00:00,Turku,Deer,low,sensor,-9.5,0.2,1.8,9774,70,,,,,,,,,,,,,19,12,0,1,0,0
INC02593,2023-01-16 12:00:00,Pori,Wolverine,low,api,-9.8,0.3,6.8,1640,120,,,,,,,,,,,,,12,1,0,0,0,0
INC02594,2025-02-23 19:00:00,Vaasa,Hare,low,dashboard,-9.0,0.1,10.5,7139,60,,,,,,,,,,,,,19,2,0,1,0,0
INC02595,2022-06-02 13:00:00,Oulu,Moose,high,mobile_app,14.4,0.7,0.8,9205,100,,,,,,,,,,,,,13,6,0,0,0,1
INC02596,2023-01-26 16:00:00,Lappeenranta,Raccoon,high,manual_upload,-2.3,1.4,3.9,6095,100,,,,,,,,,,,,,16,1,0,0,1,1
INC02597,2025-03-05 17:00:00,Hämeenlinna,Deer,medium,mobile_app,9.9,4.3,2.7,5916,50,,,,,,,,,,,,,17,3,0,0,1,0
INC02598,2022-07-21 10:00:00,Salo,Porcupine,medium,gps_collar,15.4,0.8,0.6,10420,120,,,,,,,,,,,,,10,7,0,0,0,0
INC02599,2023-03-08 22:00:00,Tampere,Fox,medium,sensor,2.2,0.4,4.0,3695,60,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R001,80.0,highway,low,2.0,asphalt,22,3,1,0,0,0
INC02599,2023-03-08 22:00:00,Tampere,Fox,medium,sensor,2.2,0.4,4.0,3695,60,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R005,40.0,urban,low,1.0,asphalt,22,3,1,0,0,0
INC02599,2023-03-08 22:00:00,Tampere,Fox,medium,sensor,2.2,0.4,4.0,3695,60,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R001,80.0,highway,low,2.0,asphalt,22,3,1,0,0,0
INC02599,2023-03-08 22:00:00,Tampere,Fox,medium,sensor,2.2,0.4,4.0,3695,60,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R005,40.0,urban,low,1.0,asphalt,22,3,1,0,0,0
INC02600,2022-08-04 16:00:00,Vaasa,Moose,low,manual_upload,14.7,1.6,10.5,3098,90,,,,,,,,,,,,,16,8,0,0,1,0
INC02601,2025-02-11 07:00:00,Oulu,Weasel,medium,api,-3.6,2.3,2.4,11081,80,,,,,,,,,,,,,7,2,0,0,1,0
INC02602,2023-01-18 14:00:00,Rauma,Raccoon,high,sensor,-9.1,1.7,5.5,8121,80,,,,,,,,,,,,,14,1,0,0,1,1
INC02603,2025-01-28 17:00:00,Kouvola,Wolverine,low,dashboard,-0.7,0.1,7.3,7410,100,,,,,,,,,,,,,17,1,0,0,0,0
INC02604,2022-02-06 01:00:00,Pori,Moose,medium,api,-5.7,0.8,6.7,4837,50,,,,,,,,,,,,,1,2,1,1,0,0
INC02605,2022-03-29 16:00:00,Kerava,Weasel,low,api,4.6,1.4,2.6,4919,90,,,,,,,,,,,,,16,3,0,0,1,0
INC02606,2023-03-14 20:00:00,Tampere,Lynx,low,dashboard,5.3,1.6,6.7,6595,80,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R001,80.0,highway,low,2.0,asphalt,20,3,1,0,1,0
INC02606,2023-03-14 20:00:00,Tampere,Lynx,low,dashboard,5.3,1.6,6.7,6595,80,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R005,40.0,urban,low,1.0,asphalt,20,3,1,0,1,0
INC02606,2023-03-14 20:00:00,Tampere,Lynx,low,dashboard,5.3,1.6,6.7,6595,80,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R001,80.0,highway,low,2.0,asphalt,20,3,1,0,1,0
INC02606,2023-03-14 20:00:00,Tampere,Lynx,low,dashboard,5.3,1.6,6.7,6595,80,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R005,40.0,urban,low,1.0,asphalt,20,3,1,0,1,0
INC02607,2025-05-25 12:00:00,Uusikaupunki,Raccoon,low,dashboard,6.4,0.8,5.7,9501,70,,,,,,,,,,,,,12,5,0,1,0,0
INC02608,2025-10-02 10:00:00,Pori,Raccoon,medium,api,9.9,0.9,9.1,8814,80,,,,,,,,,,,,,10,10,0,0,0,0
INC02609,2023-03-05 04:00:00,Lahti,Moose,low,gps_collar,7.6,1.4,0.6,11371,80,,,,,,,,,,,,,4,3,1,1,1,0
INC02610,2022-12-08 16:00:00,Kuopio,Lynx,low,gps_collar,-12.0,0.5,13.1,6116,50,,,,,,,,,,,,,16,12,0,0,0,0
INC02611,2023-08-21 18:00:00,Lappeenranta,Fox,low,dashboard,15.2,3.2,2.1,10838,100,,,,,,,,,,,,,18,8,0,0,1,0
INC02612,2022-07-30 19:00:00,Mikkeli,Wolverine,low,sensor,14.9,0.7,3.6,9185,100,,,,,,,,,,,,,19,7,0,1,0,0
INC02613,2025-01-11 04:00:00,Lappeenranta,Fox,low,manual_upload,-3.4,0.8,2.6,8457,120,,,,,,,,,,,,,4,1,1,1,0,0
INC02614,2024-10-11 09:00:00,Rovaniemi,Hare,medium,sensor,8.6,0.3,1.1,7552,50,,,,,,,,,,,,,9,10,0,0,0,0
INC02615,2022-10-13 01:00:00,Espoo,Badger,low,gps_collar,12.2,1.9,6.4,6056,120,,,,,,,,,,,,,1,10,1,0,1,0
INC02616,2024-07-05 01:00:00,Tampere,Hare,medium,sensor,16.4,0.1,7.2,12294,60,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R001,80.0,highway,low,2.0,asphalt,1,7,1,0,0,0
INC02616,2024-07-05 01:00:00,Tampere,Hare,medium,sensor,16.4,0.1,7.2,12294,60,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R005,40.0,urban,low,1.0,asphalt,1,7,1,0,0,0
INC02616,2024-07-05 01:00:00,Tampere,Hare,medium,sensor,16.4,0.1,7.2,12294,60,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R001,80.0,highway,low,2.0,asphalt,1,7,1,0,0,0
INC02616,2024-07-05 01:00:00,Tampere,Hare,medium,sensor,16.4,0.1,7.2,12294,60,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R005,40.0,urban,low,1.0,asphalt,1,7,1,0,0,0
INC02617,2022-10-18 17:00:00,Espoo,Hare,medium,gps_collar,9.0,2.1,8.0,10754,50,,,,,,,,,,,,,17,10,0,0,1,0
INC02618,2024-04-24 02:00:00,Kuopio,Elk,medium,api,2.9,1.9,1.9,4844,100,,,,,,,,,,,,,2,4,1,0,1,0
INC02619,2022-03-30 09:00:00,Vaasa,Bird,medium,manual_upload,6.6,7.0,1.7,6012,90,,,,,,,,,,,,,9,3,0,0,1,0
INC02620,2022-05-03 12:00:00,Hyvinkää,Weasel,high,camera_trap,7.0,1.1,3.2,9849,50,,,,,,,,,,,,,12,5,0,0,1,1
INC02621,2022-05-12 04:00:00,Kouvola,Moose,medium,sensor,7.8,4.7,1.7,7699,50,,,,,,,,,,,,,4,5,1,0,1,0
INC02622,2024-08-31 21:00:00,Pori,Lynx,medium,gps_collar,18.0,2.8,4.4,12641,60,,,,,,,,,,,,,21,8,1,1,1,0
INC02623,2024-05-08 17:00:00,Lappeenranta,Raccoon,medium,sensor,7.3,4.5,2.5,10629,60,,,,,,,,,,,,,17,5,0,0,1,0
INC02624,2022-09-23 21:00:00,Kouvola,Lynx,medium,mobile_app,10.7,1.2,3.7,10533,90,,,,,,,,,,,,,21,9,1,0,1,0
INC02625,2022-10-03 19:00:00,Rauma,Weasel,high,dashboard,10.7,0.2,5.8,9201,60,,,,,,,,,,,,,19,10,0,0,0,1
INC02626,2022-03-06 16:00:00,Hyvinkää,Weasel,medium,camera_trap,6.4,0.2,7.1,8805,80,,,,,,,,,,,,,16,3,0,1,0,0
INC02627,2022-04-13 03:00:00,Pori,Fox,low,api,2.5,3.3,3.8,6089,100,,,,,,,,,,,,,3,4,1,0,1,0
INC02628,2025-06-18 14:00:00,Espoo,Wild Boar,medium,mobile_app,16.9,1.6,5.4,10710,50,,,,,,,,,,,,,14,6,0,0,1,0
INC02629,2023-09-25 08:00:00,Kuopio,Weasel,low,mobile_app,4.5,0.9,9.4,2575,100,,,,,,,,,,,,,8,9,0,0,0,0
INC02630,2023-01-20 15:00:00,Jyväskylä,Elk,low,gps_collar,-8.8,0.7,1.6,8512,100,,,,,,,,,,,,,15,1,0,0,0,0
INC02631,2025-11-29 22:00:00,Kouvola,Wolverine,medium,dashboard,6.4,4.5,4.3,5333,60,,,,,,,,,,,,,22,11,1,1,1,0
INC02632,2024-07-14 18:00:00,Pori,Badger,low,gps_collar,15.7,0.7,2.0,8684,120,,,,,,,,,,,,,18,7,0,1,0,0
INC02633,2025-03-22 15:00:00,Helsinki,Wild Boar,low,mobile_app,5.1,0.1,1.3,3885,120,,,,,,,,,,,,,15,3,0,1,0,0
INC02634,2024-11-24 11:00:00,Vaasa,Hare,low,gps_collar,8.4,0.8,5.0,9060,90,,,,,,,,,,,,,11,11,0,1,0,0
INC02635,2022-07-24 19:00:00,Oulu,Squirrel,high,mobile_app,10.2,0.3,9.9,7971,80,,,,,,,,,,,,,19,7,0,1,0,1
INC02636,2022-09-23 23:00:00,Tampere,Fox,medium,dashboard,8.5,1.0,0.5,4310,120,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R001,80.0,highway,low,2.0,asphalt,23,9,1,0,0,0
INC02636,2022-09-23 23:00:00,Tampere,Fox,medium,dashboard,8.5,1.0,0.5,4310,120,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R005,40.0,urban,low,1.0,asphalt,23,9,1,0,0,0
INC02636,2022-09-23 23:00:00,Tampere,Fox,medium,dashboard,8.5,1.0,0.5,4310,120,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R001,80.0,highway,low,2.0,asphalt,23,9,1,0,0,0
INC02636,2022-09-23 23:00:00,Tampere,Fox,medium,dashboard,8.5,1.0,0.5,4310,120,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R005,40.0,urban,low,1.0,asphalt,23,9,1,0,0,0
INC02637,2024-04-25 06:00:00,Uusikaupunki,Porcupine,low,dashboard,6.6,3.2,5.4,7259,120,,,,,,,,,,,,,6,4,0,0,1,0
INC02638,2022-08-27 00:00:00,Salo,Moose,low,camera_trap,17.2,1.9,3.3,7686,70,,,,,,,,,,,,,0,8,1,1,1,0
INC02639,2023-04-09 10:00:00,Pori,Fox,medium,manual_upload,8.3,1.6,1.0,7611,70,,,,,,,,,,,,,10,4,0,1,1,0
INC02640,2024-09-19 03:00:00,Hämeenlinna,Moose,low,manual_upload,10.8,0.6,12.5,6647,60,,,,,,,,,,,,,3,9,1,0,0,0
INC02641,2025-06-12 03:00:00,Lahti,Wolverine,low,sensor,17.0,2.0,8.9,9700,120,,,,,,,,,,,,,3,6,1,0,1,0
INC02642,2025-04-22 01:00:00,Oulu,Moose,low,gps_collar,8.2,6.2,1.1,8795,80,,,,,,,,,,,,,1,4,1,0,1,0
INC02643,2022-04-19 02:00:00,Hämeenlinna,Porcupine,medium,sensor,4.3,0.7,5.7,9984,80,,,,,,,,,,,,,2,4,1,0,0,0
INC02644,2025-01-21 22:00:00,Kerava,Wild Boar,low,mobile_app,-6.4,0.1,2.3,5705,60,,,,,,,,,,,,,22,1,1,0,0,0
INC02645,2025-04-18 18:00:00,Hämeenlinna,Elk,low,dashboard,3.0,3.7,6.0,5195,90,,,,,,,,,,,,,18,4,0,0,1,0
INC02646,2024-05-06 11:00:00,Hämeenlinna,Moose,low,mobile_app,7.1,1.3,11.2,8850,80,,,,,,,,,,,,,11,5,0,0,1,0
INC02647,2025-10-13 13:00:00,Mikkeli,Bird,medium,mobile_app,10.9,1.5,3.8,9813,50,,,,,,,,,,,,,13,10,0,0,1,0
INC02648,2022-06-05 19:00:00,Vaasa,Raccoon,medium,dashboard,9.6,1.2,2.3,10289,90,,,,,,,,,,,,,19,6,0,1,1,0
INC02649,2022-01-22 16:00:00,Oulu,Porcupine,low,manual_upload,2.1,0.6,6.8,5663,70,,,,,,,,,,,,,16,1,0,1,0,0
INC02650,2024-10-23 05:00:00,Jyväskylä,Squirrel,medium,camera_trap,12.3,2.7,3.4,8712,120,,,,,,,,,,,,,5,10,1,0,1,0
INC02651,2022-07-19 06:00:00,Vaasa,Lynx,medium,dashboard,17.1,0.4,6.7,11818,80,,,,,,,,,,,,,6,7,0,0,0,0
INC02652,2022-09-13 07:00:00,Hämeenlinna,Wolverine,low,camera_trap,9.7,0.2,1.7,10666,100,,,,,,,,,,,,,7,9,0,0,0,0
INC02653,2025-06-23 08:00:00,Turku,Moose,low,api,17.5,0.7,0.8,7286,100,,,,,,,,,,,,,8,6,0,0,0,0
INC02654,2022-10-23 20:00:00,Lappeenranta,Weasel,medium,camera_trap,6.4,0.2,1.7,8403,60,,,,,,,,,,,,,20,10,1,1,0,0
INC02655,2025-01-01 10:00:00,Kouvola,Moose,low,sensor,-4.2,0.9,2.8,10617,70,,,,,,,,,,,,,10,1,0,0,0,0
INC02656,2025-08-20 21:00:00,Kuopio,Raccoon,low,mobile_app,12.7,0.8,2.8,7418,80,,,,,,,,,,,,,21,8,1,0,0,0
INC02657,2022-11-09 04:00:00,Lahti,Wolverine,medium,manual_upload,9.9,1.1,9.0,5500,90,,,,,,,,,,,,,4,11,1,0,1,0
INC02658,2023-03-02 06:00:00,Salo,Fox,low,mobile_app,6.2,1.5,6.8,10622,60,,,,,,,,,,,,,6,3,0,0,1,0
INC02659,2024-05-24 07:00:00,Hyvinkää,Deer,low,gps_collar,3.9,1.9,3.8,7017,120,,,,,,,,,,,,,7,5,0,0,1,0
INC02660,2024-11-04 10:00:00,Helsinki,Wild Boar,medium,dashboard,7.3,2.9,2.5,8172,70,,,,,,,,,,,,,10,11,0,0,1,0
INC02661,2025-03-20 11:00:00,Salo,Hare,high,manual_upload,-1.4,0.9,2.0,6805,60,,,,,,,,,,,,,11,3,0,0,0,1
INC02662,2022-03-04 15:00:00,Rovaniemi,Bird,high,sensor,5.5,0.2,7.0,11322,100,,,,,,,,,,,,,15,3,0,0,0,1
INC02663,2023-04-26 21:00:00,Espoo,Fox,low,manual_upload,4.3,1.6,8.4,7597,70,,,,,,,,,,,,,21,4,1,0,1,0
INC02664,2025-01-11 02:00:00,Espoo,Bird,low,dashboard,2.1,0.7,3.8,10848,100,,,,,,,,,,,,,2,1,1,1,0,0
INC02665,2025-05-17 16:00:00,Rovaniemi,Elk,high,api,3.6,1.8,2.5,6019,100,,,,,,,,,,,,,16,5,0,1,1,1
INC02666,2023-12-10 11:00:00,Jyväskylä,Porcupine,low,manual_upload,-8.4,1.4,8.7,9730,50,,,,,,,,,,,,,11,12,0,1,1,0
INC02667,2025-03-16 04:00:00,Kouvola,Weasel,low,sensor,-0.9,4.8,1.4,6743,60,,,,,,,,,,,,,4,3,1,1,1,0
INC02668,2023-06-27 07:00:00,Hämeenlinna,Lynx,medium,camera_trap,11.2,1.4,10.3,7649,80,,,,,,,,,,,,,7,6,0,0,1,0
INC02669,2023-03-15 18:00:00,Rovaniemi,Badger,medium,mobile_app,6.3,2.3,6.5,5722,90,,,,,,,,,,,,,18,3,0,0,1,0
INC02670,2024-11-28 14:00:00,Tampere,Elk,high,dashboard,5.3,2.2,1.7,8896,90,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R001,80.0,highway,low,2.0,asphalt,14,11,0,0,1,1
INC02670,2024-11-28 14:00:00,Tampere,Elk,high,dashboard,5.3,2.2,1.7,8896,90,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R005,40.0,urban,low,1.0,asphalt,14,11,0,0,1,1
INC02670,2024-11-28 14:00:00,Tampere,Elk,high,dashboard,5.3,2.2,1.7,8896,90,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R001,80.0,highway,low,2.0,asphalt,14,11,0,0,1,1
INC02670,2024-11-28 14:00:00,Tampere,Elk,high,dashboard,5.3,2.2,1.7,8896,90,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R005,40.0,urban,low,1.0,asphalt,14,11,0,0,1,1
INC02671,2023-06-27 04:00:00,Espoo,Raccoon,low,mobile_app,10.7,0.2,10.1,5136,90,,,,,,,,,,,,,4,6,1,0,0,0
INC02672,2023-01-30 21:00:00,Kouvola,Otter,high,dashboard,-10.0,1.6,7.8,11491,100,,,,,,,,,,,,,21,1,1,0,1,1
INC02673,2024-05-14 07:00:00,Tampere,Fox,low,camera_trap,10.2,1.6,8.1,2358,60,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R001,80.0,highway,low,2.0,asphalt,7,5,0,0,1,0
INC02673,2024-05-14 07:00:00,Tampere,Fox,low,camera_trap,10.2,1.6,8.1,2358,60,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R005,40.0,urban,low,1.0,asphalt,7,5,0,0,1,0
INC02673,2024-05-14 07:00:00,Tampere,Fox,low,camera_trap,10.2,1.6,8.1,2358,60,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R001,80.0,highway,low,2.0,asphalt,7,5,0,0,1,0
INC02673,2024-05-14 07:00:00,Tampere,Fox,low,camera_trap,10.2,1.6,8.1,2358,60,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R005,40.0,urban,low,1.0,asphalt,7,5,0,0,1,0
INC02674,2025-09-25 19:00:00,Kouvola,Moose,medium,dashboard,9.9,1.1,2.2,9289,100,,,,,,,,,,,,,19,9,0,0,1,0
INC02675,2025-01-14 16:00:00,Lahti,Elk,low,mobile_app,-9.0,1.4,3.8,10632,50,,,,,,,,,,,,,16,1,0,0,1,0
INC02676,2025-05-15 07:00:00,Oulu,Otter,low,camera_trap,3.6,2.4,5.1,8096,100,,,,,,,,,,,,,7,5,0,0,1,0
INC02677,2022-09-24 02:00:00,Helsinki,Hare,low,mobile_app,6.7,1.4,8.2,7805,60,,,,,,,,,,,,,2,9,1,1,1,0
INC02678,2025-02-21 08:00:00,Uusikaupunki,Weasel,high,api,-4.5,1.9,4.4,9266,90,,,,,,,,,,,,,8,2,0,0,1,1
INC02679,2024-10-27 23:00:00,Kuopio,Badger,medium,api,4.9,0.8,6.9,4414,60,,,,,,,,,,,,,23,10,1,1,0,0
INC02680,2022-02-09 05:00:00,Hämeenlinna,Porcupine,low,sensor,-10.8,4.2,7.2,10147,50,,,,,,,,,,,,,5,2,1,0,1,0
INC02681,2024-04-04 12:00:00,Pori,Elk,low,dashboard,2.1,2.3,16.1,10021,120,,,,,,,,,,,,,12,4,0,0,1,0
INC02682,2022-12-07 15:00:00,Salo,Otter,low,camera_trap,-8.8,0.6,1.2,7367,80,,,,,,,,,,,,,15,12,0,0,0,0
INC02683,2025-01-25 15:00:00,Hämeenlinna,Badger,low,dashboard,2.7,0.1,6.8,6607,90,,,,,,,,,,,,,15,1,0,1,0,0
INC02684,2025-03-08 20:00:00,Rauma,Weasel,medium,sensor,3.1,0.9,1.5,7996,50,,,,,,,,,,,,,20,3,1,1,0,0
INC02685,2023-04-26 02:00:00,Mikkeli,Lynx,medium,sensor,4.0,2.5,1.8,7318,60,,,,,,,,,,,,,2,4,1,0,1,0
INC02686,2023-03-21 03:00:00,Uusikaupunki,Lynx,low,camera_trap,2.5,1.1,3.5,10945,70,,,,,,,,,,,,,3,3,1,0,1,0
INC02687,2025-04-09 15:00:00,Pori,Raccoon,high,gps_collar,10.0,0.5,13.9,3300,120,,,,,,,,,,,,,15,4,0,0,0,1
INC02688,2022-09-28 22:00:00,Espoo,Weasel,high,dashboard,12.2,3.2,5.0,12089,50,,,,,,,,,,,,,22,9,1,0,1,1
INC02689,2022-09-02 18:00:00,Tampere,Squirrel,low,camera_trap,11.1,0.9,2.2,8070,50,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R001,80.0,highway,low,2.0,asphalt,18,9,0,0,0,0
INC02689,2022-09-02 18:00:00,Tampere,Squirrel,low,camera_trap,11.1,0.9,2.2,8070,50,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R005,40.0,urban,low,1.0,asphalt,18,9,0,0,0,0
INC02689,2022-09-02 18:00:00,Tampere,Squirrel,low,camera_trap,11.1,0.9,2.2,8070,50,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R001,80.0,highway,low,2.0,asphalt,18,9,0,0,0,0
INC02689,2022-09-02 18:00:00,Tampere,Squirrel,low,camera_trap,11.1,0.9,2.2,8070,50,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R005,40.0,urban,low,1.0,asphalt,18,9,0,0,0,0
INC02690,2025-09-17 12:00:00,Kerava,Wild Boar,medium,gps_collar,4.4,1.1,5.5,6021,50,,,,,,,,,,,,,12,9,0,0,1,0
INC02691,2025-04-27 16:00:00,Rauma,Squirrel,medium,dashboard,10.2,2.2,1.3,5833,50,,,,,,,,,,,,,16,4,0,1,1,0
INC02692,2024-03-02 15:00:00,Rovaniemi,Hare,low,api,5.2,1.2,7.9,7780,120,,,,,,,,,,,,,15,3,0,1,1,0
INC02693,2025-05-26 10:00:00,Uusikaupunki,Lynx,high,manual_upload,9.3,0.8,2.0,6590,60,,,,,,,,,,,,,10,5,0,0,0,1
INC02694,2025-07-06 06:00:00,Turku,Badger,low,dashboard,14.4,0.9,3.9,8579,80,,,,,,,,,,,,,6,7,0,1,0,0
INC02695,2025-02-01 14:00:00,Lappeenranta,Deer,low,sensor,-4.7,1.7,1.1,7407,120,,,,,,,,,,,,,14,2,0,1,1,0
INC02696,2023-09-04 11:00:00,Rauma,Bird,low,sensor,3.5,1.9,1.3,8102,100,,,,,,,,,,,,,11,9,0,0,1,0
INC02697,2023-12-24 06:00:00,Pori,Porcupine,low,dashboard,-1.5,5.0,7.0,4100,80,,,,,,,,,,,,,6,12,0,1,1,0
INC02698,2023-10-22 14:00:00,Tampere,Wild Boar,medium,camera_trap,11.3,0.9,9.0,7507,50,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R001,80.0,highway,low,2.0,asphalt,14,10,0,1,0,0
INC02698,2023-10-22 14:00:00,Tampere,Wild Boar,medium,camera_trap,11.3,0.9,9.0,7507,50,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R005,40.0,urban,low,1.0,asphalt,14,10,0,1,0,0
INC02698,2023-10-22 14:00:00,Tampere,Wild Boar,medium,camera_trap,11.3,0.9,9.0,7507,50,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R001,80.0,highway,low,2.0,asphalt,14,10,0,1,0,0
INC02698,2023-10-22 14:00:00,Tampere,Wild Boar,medium,camera_trap,11.3,0.9,9.0,7507,50,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R005,40.0,urban,low,1.0,asphalt,14,10,0,1,0,0
INC02699,2022-02-12 09:00:00,Tampere,Fox,high,dashboard,-4.9,1.0,9.3,12254,70,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R001,80.0,highway,low,2.0,asphalt,9,2,0,1,0,1
INC02699,2022-02-12 09:00:00,Tampere,Fox,high,dashboard,-4.9,1.0,9.3,12254,70,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R005,40.0,urban,low,1.0,asphalt,9,2,0,1,0,1
INC02699,2022-02-12 09:00:00,Tampere,Fox,high,dashboard,-4.9,1.0,9.3,12254,70,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R001,80.0,highway,low,2.0,asphalt,9,2,0,1,0,1
INC02699,2022-02-12 09:00:00,Tampere,Fox,high,dashboard,-4.9,1.0,9.3,12254,70,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R005,40.0,urban,low,1.0,asphalt,9,2,0,1,0,1
INC02700,2025-11-18 02:00:00,Kerava,Badger,high,sensor,10.5,2.3,2.0,8786,60,,,,,,,,,,,,,2,11,1,0,1,1
INC02701,2025-03-20 05:00:00,Vaasa,Elk,low,camera_trap,6.0,2.1,6.0,5016,60,,,,,,,,,,,,,5,3,1,0,1,0
INC02702,2024-12-10 00:00:00,Helsinki,Weasel,low,gps_collar,-4.9,0.2,2.2,9249,80,,,,,,,,,,,,,0,12,1,0,0,0
INC02703,2022-12-18 21:00:00,Lappeenranta,Raccoon,medium,api,-9.4,0.6,3.8,6346,80,,,,,,,,,,,,,21,12,1,1,0,0
INC02704,2024-05-18 16:00:00,Rauma,Fox,high,camera_trap,6.0,2.1,6.4,5880,60,,,,,,,,,,,,,16,5,0,1,1,1
INC02705,2022-09-29 21:00:00,Oulu,Elk,medium,manual_upload,6.8,0.4,3.1,9665,100,,,,,,,,,,,,,21,9,1,0,0,0
INC02706,2024-12-06 10:00:00,Lahti,Porcupine,high,gps_collar,-1.7,0.1,1.8,4920,60,,,,,,,,,,,,,10,12,0,0,0,1
